Integral Name,Class,Ra Obj,Dec Obj,Integral Alt Names,Maxi Name,Maxi ID,Swift Name,Swift ID,Fermi Name,Fermi ID,Swift Weak
AX J1542.5-5519,1000,235.64166,-55.32166700000001,AX J154233-5519,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1543-568,1316,236.00832999999997,-56.71194499999999,-,XTE J1543-568,J1544-567,XTE J1543-568,XTEJ1543-568,noFermi,noFermi,yes
PG 1543+489,7200,236.37596000000002,48.76917,"[VV96] J154530.2+484610, QSO B1543+48",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1545.9-5443,1000,236.49167000000003,-54.718334,AX J154557-5443,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2MASX J15462424+6929,9999,236.641,69.4657,Galaxy,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1543-47,1436,236.78582999999998,-47.669445,"V* IL Lup, 1A 1543-47, 1M 1543-475, 4U 1543-475",4U 1543-475,J1547-476,4U 1543-47,4U1543-47,noFermi,noFermi,yes
4U 1543-624,1400,236.97787000000002,-62.568169999999995,"4U 1543-62, 1H 1543-624, 1RXS J154754.4-623409, 3A 1543-624, H 1543-6",4U 1543-624,J1547-625,4U 1543-62,4U1543-62,noFermi,noFermi,yes
IGR J15479-4529,1640,237.06125,-45.47789,"1RXS J154814.5-452845, NY Lup, DENIS-P J154814.6-452839, 2MASS J15481459-4538399",noMaxi,noMaxi,IGR J15479-4529,IGRJ15479-4529,noFermi,noFermi,yes
NGC 5995,7106,237.10396,-13.757778,"1RXS J154824.9-134532, IRAS F15456-1336, LEDA 56081, MCG-02-40-004, XSS J15478-1350",NGC 5995,J1548-137,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1549.0-5420,1000,237.27083,-54.341667,AX J154905-5420,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1549.8-5416,1000,237.46666000000002,-54.273334999999996,"2E 1545.9-5407, AX J154951-5416",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1550.5-5408,1000,237.65,-54.145,AX J155035-5408,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1550.8-5418,1840,237.72432999999998,-54.306442000000004,"2E 1547.0-5409, AX J155052-5418, SGR J1550-5418, 1E 1547.0-5408",1E 1547.0-5408,J1550-543,1E 1547.0-5408,1E1547.0-5408,noFermi,noFermi,yes
XTE J1550-564,1436,237.74457999999998,-56.476665000000004,V* V381 Nor,noMaxi,noMaxi,XTE J1550-564,XTEJ1550-564,noFermi,noFermi,yes
IGR J15529-5029,9999,238.1955,-50.498165,CXOU J155246.9-502953,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1553.5-5347,1000,238.38332999999997,-53.79333000000001,AX J155331-5347,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J1553.6+2606,7200,238.39546,26.244944,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J15539-6142,7106,238.39700000000002,-61.682888,"ESO 136-6, LEDA 56315, IRAS 15492-6132, 2MASX J15533528-6140584, WKK 5435",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J15541-5613,9999,238.52700000000002,-56.216,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 1555-552,1300,238.59091,-55.32911,"HD 141926, 2E 1550.3-5510, IRAS 15504-5510, RX J155422.2-551945, SAO 243098",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J15549-3740,7106,238.69484,-37.638638,ESO 389-G002,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J15550-4306,9999,238.769,-43.09,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J15550-4034,9999,238.771,-40.582,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PG 1553+11,7300,238.92934,11.190111,"QSO B1553+113, 1RXS J155543.2+111114, 2E 1553.3+1120, RX J1555.7+1111",PG 1553+113,J1555+111,QSO B1553+113,QSOB1553p113,noFermi,noFermi,yes
1E 1555.1+4522,7106,239.16917,45.226944,"2E 1555.1+4522, MS 1555.1+4522",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1556.7-5325,1000,239.18332999999998,-53.41833000000001,"2E 1552.8-5316, AX J155644-5325, 1RXS J155644.7-53244",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1553-542,1110,239.44896,-54.41455500000001,2S 1553-542,H 1553-542,J1557-544,H 1553-542,H1553-542,2S 1553-542,2s1553,yes
Abell 2142,5000,239.56707999999998,27.224721999999996,"1H 1556+273, 1RXS J155821.7+271348, 2E 1556.2+2722, 3A 1558+276, 4U 1556+27, H 1556+274",Abell 2142,J1558+272,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1558.5-5334,2900,239.65105,-53.57011,"AX J155831-5334, GSC 08697-01180",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J1559.5+2553,1940,239.87567,25.920168,"V* T CrB, HD 143454, IRAS 15574+2603, SAO 84129",noMaxi,noMaxi,T CrB,TCrB,noFermi,noFermi,yes
3EG J1600-0351,1700,240.25,-3.9,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1H 1556-605,1400,240.25957999999997,-60.738335,"4U 1556-60, V* LU TrA, 1RXS J160102.4-604420, 2S 1556-605, 3A 1556-605, H 1611-60",1H 1556-605,J1601-607,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16016-3431,9999,240.408,-34.528,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16024-6107,7106,240.45096,-61.14853000000001,"1RXS J160146.4-610910, WKK 5694",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 2147,5000,240.57167,15.895278,"1H 1604+158, 1RXS J160215.3+155805, 2E 1600.0+1606, 3A 1559+162, 4U 1601+15",Abell 2147,J1602+158,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1559+089,7200,240.59416000000002,8.76,"[VV96] J160222.6+084536, 2E 1559.9+0853, QSO B1559+08",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SAX J1603.9-7753,1420,240.975,-77.885,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16058-7253,7000,241.34682999999998,-72.89894,"SWIFT J1605.9-7250?, IRAS F15596-7245",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2E 1603.6+2600,1400,241.44082999999998,25.8625,"V* UW CrB, 1E 1603.6+2600, 1RXS J160545.3+255131",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16056-6110,7105,241.46321,-61.195556999999994,"LEDA 3079933, 1RXS J160551.9-611142, WKK 5838",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1604+159,7300,241.77732999999998,15.859472,"2E 1604.8+1559, 2EG J1605+1558, 3EG J1605+1553, PKS 1604+159",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1607-1101,1700,242.0,-11.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16078-2521,9999,242.00900000000001,-25.364,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AGL J1608-5253,1700,242.12,-52.88,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1606+106,7200,242.1925,10.4855,"[VV96] J160846.2+102907, 1Jy 1606+106, 2E 1606.3+1036, 2EG J1608+1046, 3EG J1608+1055, 4C 10.45, PKS 1606+106, RX J1608.7+1028",noMaxi,noMaxi,4C 10.45,4C10.45,noFermi,noFermi,yes
IGR J16095-3710,9999,242.37099999999998,-37.179,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16119-6036,7104,242.96400000000003,-60.631416,"DENIS-P J161151.4-603754, LEDA 2793282, WKK06092",2MASX J16115141-6037549,J1611-606,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16120-3543,9999,242.97400000000002,-35.754,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1608-522,1476,243.17917000000003,-52.42305800000001,"V* QX Nor, 1H 1608-522, 1XRS 16088-522, 2S 1608-523, 4U 1608-52, 4U 1608-522, GX 331-01",4U 1608-52,J1612-524,H 1608-522,H1608-522,noFermi,noFermi,no
3EG J1612-2618,1700,243.25,-26.3,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1611+343,7200,243.42108,34.213306,"[VV96] J161341.1+341248, 1Jy 1611+343, 2EG J1614+3431, 3EG J1614+3424, GeV J1613+3432, RX J1613.6+341",noMaxi,noMaxi,QSO B1611+3420,QSOB1611p3420,noFermi,noFermi,yes
Mrk 876,7000,243.5509,65.6973,Sy1,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1614-27,1500,243.57916,-28.738611,1H 1611-286,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
HESS J1614-518,1700,243.625,-51.816666,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 2163,5000,243.965,-6.12,,Abell 2163,J1615-061,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1616-2221,1700,244.0,-22.4,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
HESS J1616-508,1700,244.075,-50.9,"PSR J1617-5055?, 2E 1613.5-5053?, SNR 332.4-00.4?, SNR 332.4+.0.1?",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PKS 1614+051,7200,244.1565,4.992417,"[VV96] J161637.7+045932, 1AXG J161638+0459, 1RXS J161637.8+045934, 2E 1614.1+0506, QSO B1614+051, RX J1616.6+0459",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16167-4957,1600,244.15726,-49.979027,1RXS J161637.2-495847,noMaxi,noMaxi,IGR J16167-4957,IGRJ16167-4957,noFermi,noFermi,yes
2CG 333+01,1700,244.25,-49.3,"1CG 333+00, 1CG 335+0",noMaxi,noMaxi,2CG 333+01,2CG333p01,noFermi,noFermi,yes
IGR J16173-5023,9999,244.31400000000002,-50.386,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PSR J1617-5055,1800,244.37209,-50.920334000000004,"IGR J16175-5059, AX J1617.5-5055, EQ J161730.1-505505",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2E 1613.5-5053,1410,244.40125,-51.040279999999996,"1E 161348-5055.1, 2E 3623",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 6109,7500,244.41907999999998,35.00397,"1E 1615.7+3508, 1RXS J161737.7+345942, 4C 35.40, B2 1615+35, RX J1617.6+3501, UGC 10316",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1AXG J161746+0603,7104,244.47166,6.071389,"1E 1615+06.1, 1RXS J161745.7+060343, 2E 1615.2+0611, H 1614+06, IRAS F16154+0611",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16181-5407,9999,244.53342,-54.102722,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16185-5928,7900,244.65184,-59.454823,"WKK 6471, 2MASX J16183642-5927175, LEDA 3078020",noMaxi,noMaxi,IGR J16185-5928,IGRJ16185-5928,noFermi,noFermi,yes
IGR J16195-4945,1200,244.88417,-49.741859999999996,"AX J1619.4-4945, AX J161929-4945, 2MASS J16193220-4944305, G333.5571+00.3390",noMaxi,noMaxi,IGR J16195-4945,IGRJ16195-4945,noFermi,noFermi,yes
IGR J16194-2810,1400,244.88875,-28.127861,"IGR J16195-2807, 1RXS J161933.6-280736, 1RXH J161933.0-280738, USNO A2.0 U0600-20227091",IGR J16194-2810,J1619-281,noSwift,noSwift,noFermi,noFermi,noSwift
Sco X-1,1440,244.97946000000002,-15.640222,"V* V818 Sco, 1H 1617-155, 3A 1617-155, 4U 1617-15, H 1617-155",Sco X-1,J1619-156,Sco X-1,ScoX-1,noFermi,noFermi,no
AX J1620.1-5002,1000,245.02817000000002,-50.032776,AX J162011-5002,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MCG+14-08-004,7000,245.0576,81.039,Sy2,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MAXI J1621-501,1490,245.0917,-50.019890000000004,,noMaxi,noMaxi,MAXI J1621-501,MAXIJ1621-501,noFermi,noFermi,yes
IGR J16206-5253,9999,245.149,-52.883,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16207-5129,1200,245.19275,-51.501667,"2MASS J16204627-5130060, USNO-A2.0 0375-27093111, USNO-B1.0 0384-0560875, G333.4590+01.0501",noMaxi,noMaxi,IGR J16207-5129,IGRJ16207-5129,noFermi,noFermi,yes
AX J1620.7-4942,2900,245.19582999999997,-49.713333,"EM* VRMF 1, AX J162046-4942",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1621+8203,1700,245.25,82.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1621.4-4933,1000,245.35417,-49.56167,AX J162125-4933,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1621.6-4934,2200,245.40833999999998,-49.573334,"CD-49 10572, AX J162138-4934",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1621.9-4939,2633,245.48955,-49.662445,"HD 147070, AX J16215594939",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1622.1-5005,1000,245.53333999999998,-50.095,AX J162208-5005,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16226-2759,9999,245.641,-27.995,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1622.7-4946,1000,245.69582999999997,-49.781665999999994,AX J162246-4946,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 699,7000,245.94109,41.082417,"1RXS J162348.2+410437, 2E 1622.1+4111, ZW III 77, IRAS F16220+4112A",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1621-23,1500,246.0,-23.5,1H 1626-245,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16246-4556,9999,246.09099999999998,-45.923,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16248-4603,9999,246.20833,-46.043056,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1622-253,7200,246.44537000000003,-25.460639999999998,"[VV96] J162547.0-252739, 1Jy 1622-253, 2EG J1626-2452, 3EG J1626-2519, GeV J1626-2502, PKS 16-2-25",noMaxi,noMaxi,PKS 1622-253,PKS1622-253,noFermi,noFermi,yes
PKS 1622-297,7200,246.52508999999998,-29.8575,"[VV96] J162606.0-295126, 1Jy 1622-297, 3EG J1625-2955, GeV J1626-2955, QSO B1622-297",noMaxi,noMaxi,PKS 1622-297,PKS1622-297,noFermi,noFermi,yes
SWIFT J1626.6-5156,1016,246.65082999999998,-51.9425,"2MASS J16263652-5156305, USNO-B1.0 0380-0649488",Swift J1626.6-5156,J1626-519,SWIFT J1626.6-5156,SWIFTJ1626.6-5156,noFermi,noFermi,no
Rho Oph Cloud,3050,247.0,-24.533333,2CG 3+3+16,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1627-2419,1700,247.0,-24.3,Rho Oph residlal ?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1624-490,1409,247.0118,-49.1985,"4U 1624-49, 1H 1624-490, 1RXS J162804.7-491150, 2S 1624-490, 3A 1624-490",4U 1624-490,J1628-491,4U 1624-490,4U1624-490,noFermi,noFermi,yes
IGR J16283-4838,1106,247.04459,-48.64861,-,noMaxi,noMaxi,IGR J16283-4838,IGRJ16283-4838,noFermi,noFermi,yes
Mrk 1498,7000,247.053,51.748999999999995,SWIFT J1628.1+5145,noMaxi,noMaxi,Mrk 1498,Mrk1498,noFermi,noFermi,yes
IGR J16285-4630,9999,247.113,-46.507,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16287-5021,1100,247.114,-50.378582,CXOU J162826.8-502239,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 2199,5000,247.15416000000002,39.524445,"1H 1631+394, 1RXS J162837.7+393249, 2E 1626.9+3939, 3A 1627+397, 4U 1627+39, RX J1628.6+3932",Abell 2199,J1628+395,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1625-33,1500,247.25,-33.4,1H 1625-333,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16293-4603,1400,247.30362000000002,-46.047470000000004,-,noMaxi,noMaxi,IGR J16293-4603,IGRJ16293-4603,noFermi,noFermi,yes
SWIFT J1630.5+3925,7000,247.66299999999998,39.38,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1631-4033,1700,247.75,-40.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J1631-2845,1700,247.75,-28.75,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1631-1018,1700,247.75,-10.3,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MAXI J1631-478,1130,247.80925,-47.806509999999996,,MAXI J1631-479,J1631-478,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1628+28,5000,247.85179,29.883806,"[VV96] J163124.4+295301, 1H 1627+302, 1RXS J163124.1+295253 , H 1629+299, QSO B1629+2959, RX J1631.3+2953",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16316-4028,9999,247.9,-40.466667,3EG J1631-4033?,noMaxi,noMaxi,IGR J16316-4028,IGRJ16316-4028,noFermi,noFermi,yes
IGR J16318-4848,1100,247.9525,-48.816666,"2MASS J16314831-4849005, G335.6260-0044477",noMaxi,noMaxi,IGR J16318-4848,IGRJ16318-4848,noFermi,noFermi,no
IGR J16320-4751,1210,248.00792,-47.87417,"AX J1631.9-4752, AX J163159-4752, 2MASS J16320215-4752289, G336.3293+00.1689",noMaxi,noMaxi,AX J1631.9-4752,AXJ1631.9-4752,noFermi,noFermi,no
4U 1626-67,1410,248.07,-67.461945,"V* KZ TrA, 1H 1627-673, 1RXS J163217.0-672743, 2S 1627-673, 3A 1627-674, PSR B1627-67.3",4U 1626-67,J1632-674,4U 1626-67,4U1626-67,4U 1626-67,4u1626,yes
NGC 6251,7106,248.13179,82.537865,"1AXG J163223+8232, 1Jy 1637+826, 1RXS J163230.3+823214, 2E 1637.8+8238, MCG+14-08-010, QSO B1637+826, UGC 10501",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16328-4726,1100,248.15784,-47.395109999999995,-,noMaxi,noMaxi,IGR J16328-4726,IGRJ16328-4726,noFermi,noFermi,yes
IGR J16327-4940,9999,248.16646,-49.703835,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1632.8-4746,1000,248.21666000000002,-47.768333,"2E 1629.1-4738, AX J163252-4746",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16336-4733,9999,248.37458999999998,-47.559193,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1633.8-4807,2100,248.46829,-48.11125,"HD 148937, 1RXS J163352.2-480643, 2E 1630.1-4800, AX J163351-4807",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1633-3216,1700,248.5,-32.3,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J1635-1427,1700,248.5,-14.6,"GRO J1648-15, 3EG J1634-1434",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1630-47,1439,248.50166000000002,-47.39417,"Nor X-1, 1RXS J163403.0-472344, 3A 1630-472, 4U 1630-472, GX 337+00",4U 1630-472,J1634-473,4U 1630-472,4U1630-472,noFermi,noFermi,yes
PG 1634+706,7200,248.62079,70.52564,"[VV96] J163429.0+703133, 1AXG J163432+7031, 1RXS J163429.2+703133, 2E 1634.9+7037, IRAS F16348+7037, QSO B1634+706, RX J1634.4+7",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1635-1751,1700,248.75,-17.9,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16351-5806,7106,248.80487000000002,-58.08047,"ESO 137-G34, ESO 137-34, IRAS 16309-5758, LEDA 58547, WKK 7163",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1633+382,7200,248.81454,38.134583,"[VV96] J163515.5+380803, 1Jy 1633+38, 2EG J1635+3813, 3EG J1635+3813, 4C 38.41, GeV J1636+3812, GRO J1635+38",4C 38.41,J1635+381,4C 38.41,4C38.41,noFermi,noFermi,yes
AX J1635.4-4728,1000,248.85417,-47.47333,AX J163524-4728,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SGR 1627-41,1840,248.96599999999998,-47.589806,"AX J1635.7-4735, GRB 980618A, SAX J1635.8-4736",noMaxi,noMaxi,SGR 1627-41,SGR1627-41,noFermi,noFermi,yes
IGR J16358-4726,9999,248.97417000000002,-47.42808,"2MASS J16355369-4725398, G337.0994-0000062",noMaxi,noMaxi,IGR J16358-4726,IGRJ16358-4726,noFermi,noFermi,yes
AX J1635.9-4719,1000,248.97917,-47.33167,AX J163555-4719,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1631-64,1500,249.0,-64.4,"1H 1635-642, 3A 1633-644",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16363-2243,9999,249.108,-22.796999999999997,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
KS 1632-477,1400,249.11667000000003,-47.826941999999995,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16374-5043,9999,249.30624,-50.724808,-,noMaxi,noMaxi,IGR J16374-5043,IGRJ16374-5043,noFermi,noFermi,yes
AX J1637.8-4656,1000,249.4625,-46.943333,AX J163751-4656,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1636+05,5000,249.5,5.1,"1H 1626+058, 3A 1631+060, H 1630+057",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16377-6423,5000,249.57625,-64.35194399999999,"CIZA J1638.2-6420, Triangulum Australis, XSS J1638446424",TrA Cluster,J1638-643,CIZA J1638.2-6420,CIZAJ1638.2-6420,noFermi,noFermi,yes
IGR J16388+3557,7204,249.58846,36.04067,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16385-2057,7900,249.62877999999998,-20.9235,"LEDA 835095, 1RXS J163830.9-205520, Oph J163830-2055, 2MASX J16383091-2055246",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J1648-5042,1700,249.75,-51.9,"3EG J1638-5155, PMN J1650-5044?",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1639-4702,1700,249.75,-47.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J1642-2659,1700,249.75,-27.8,"2EG J1642-2659, 3EG J1638-2749",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16393-4643,1200,249.7728,-46.70361,"AX J1639.0-4642, AX J163904-4642, 2MASS J16390535-4642137",noMaxi,noMaxi,IGR J16393-4643,IGRJ16393-4643,noFermi,noFermi,yes
AX J1640.7-4632,1000,250.175,-46.545,"SNR 338.3-00.0, AX J164042-4632",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
HESS J1640-465,1700,250.175,-46.533333,"AX J1640.7-4632?, SNR 338.3-00.0?, 3EG J1639-0702?",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1636-536,1480,250.23125,-53.75139,"V* V801 Ara, 1H 1636-536, 1RXS J164055.5-534505, 2S 1636-536, 3A 1636-536, 4U 1636-53, 4U 1635-536",H 1636-536,J1640-537,4U 1636-536,4U1636-536,noFermi,noFermi,no
IGR J16413-4046,9999,250.33125,-40.793834999999994,"CXOU J164119.4-404737, 2MASS J16411948-4047378",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16418-4532,1213,250.4625,-45.540833,"2MASS J16415078-4532253, G339.1889+004889",noMaxi,noMaxi,IGR J16418-4532,IGRJ16418-4532,noFermi,noFermi,yes
IGR J16424-2222,9999,250.605,-22.371,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16426+6536,7105,250.76695,65.54746999999999,"USNO-B1.0 1555-0172189, XMMLS1 J164303.7+653253, USNO-A2.0 1500-06133361",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3C 346,7106,250.95334,17.264723,"LEDA 58857, 1AXG J164348+1715, 1Jy 1641+173, 1RXS J164348.8+171553, 2E 1641.5+1721, 4C 17.70, NRAO 515, PKS 1641+173",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16443+0131,7104,251.15804,1.4837221999999999,NVSS J164437+012903,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16442-5548,9999,251.15895,-55.84609200000001,"2MASS 16443770-5550454, USNOB1 0341-0647474",noMaxi,noMaxi,IGR J16442-5548,IGRJ16442-5548,noFermi,noFermi,yes
IGR J16447-5138,9999,251.178,-51.648999999999994,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1644+69,1500,251.25,69.8,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GX 340+0,1440,251.44875,-45.61111,"4U 1642-45, 1H 1642-455, 1RXS J164547.8-453642, 2S 1642-455, 3A 1642-455, GX 340+00",GX 340+0,J1645-456,GX 340+0,GX340p0,noFermi,noFermi,no
IGR J16459-2325,9999,251.477,-23.428,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16460+0849,9999,251.4875,8.818056,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1646-0704,1700,251.5,-7.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16465-4507,1216,251.64792000000003,-45.117779999999996,"2MASS J16463526-4507045, USNO-B1.0 0448-00520455, G340.0536+00.1350",noMaxi,noMaxi,IGR J16465-4507,IGRJ16465-4507,noFermi,noFermi,yes
CXOU J164710.2-45521,1840,251.79375,-45.87064,[CMN2008] J164710.2-425216,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16476-3135,9999,251.889,-31.557,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
